codigo,clase,propiedad,superficie,instalado,numero_suc,elemento,localidad,provincia,coca,ipid,central,miga,estado,cedido_por,tipo,long x,latit y,id,valor,f_valor,icon_url
CR27,gBR,tesa,ocupacion,,627SUCW44332018021300,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"665",,,./0.png
CR18,BR,tesa,ocupacion,2016/02/12,627SUCW83452015081800,arqueta,Palomares del Rio,Sevilla,,,,,3,,,,,"683","5",2021/01/01,./0.png
CR51,gBR,tesa,ocupacion,,627SUCW10262018012900,arqueta,San Roque,Cadiz,,,,,3,OliveNet,,,,"684",,,./0.png
POSTE12,C,tesa,aereo,2019/02/07,627SUCW37472017031400,poste,Vejer de la Frontera,Cadiz,,"7912654",la muela de vejer,1162008,3,,,,,"685",,,./0.png
POSTE182,TC1600,tesa,aereo,2001/01/01,,poste,Tarifa,Cadiz,,"7840193",la peña,1122008,4,,,,,"691",,,./0.png
POSTE183,D,tesa,aereo,2001/01/01,,poste,Tarifa,Cadiz,,"7840069",la peña,1122008,4,,,,,"692",,,./0.png
POSTE180,D,tesa,aereo,2001/01/01,,poste,Tarifa,Cadiz,,"7839913",la peña,1122008,4,,,,,"693",,,./0.png
CR79,A,tesa,ocupacion,2016/04/19,627SUCW69102018022200,arqueta,Marbella,Malaga,,,,,3,,,,,"694",,,./0.png
CR80,JP,tesa,ocupacion,2016/04/19,627SUCW69102018022200,arqueta,Marbella,Malaga,,,,,3,,,,,"695",,,./0.png
"7997247",D,tesa,ocupacion,,627SUCW96152018012200,arqueta,San Roque,Cadiz,,,,,3,OliveNet,,,,"696",,,./0.png
CR 2,GEN,tesa,ocupacion,,627SUCW40242018112000,arqueta,Barbate,Cadiz,,"8017359",,,3,,,,,"703",,,./0.png
CR 1,GEN,tesa,ocupacion,,627SUCW40242018112000,arqueta,Barbate,Cadiz,,"8017360",,,3,,,,,"704",,,./0.png
CR 26,gBR,tesa,ocupacion,,627SUCW40242018112000,arqueta,Barbate,Cadiz,,"8017393",,,3,,,,,"705",,,./0.png
ARQ 8065047,I GEN,tesa,ocupacion,,627SUCW40272018112000,arqueta,Vejer de la Frontera,Cadiz,,,,,3,,,,,"706",,,./0.png
CR78,GEN A,tesa,ocupacion,,,arqueta,Jerez de la Frontera,Cadiz,,,,,4,,,,,"739",,,./0.png
EUMAD014,A2,eunetworks,rompimiento galeria,,,arqueta,Madrid,Madrid,,,,,11,,,444463.180645789,4478782.69876313,"740",,,./0.png
MAMAD015,A2,gtd,empalme,,,arqueta,Madrid,Madrid,,,,,1,,,443839.107924487,4479459.49196633,"741",,,./0.png
GTDCAD027,,gtd,,,,,,,,,,,4,,A1,,,"742",,,./0.png
GTDCAD028,,gtd,,,,,,,,,,,4,,A1,,,"743",,,./0.png
GTDCAD029,,gtd,,,,,,,,,,,4,,A1,,,"744",,,./0.png
GTDCAD030,,gtd,,,,,,,,,,,4,,A1,,,"745",,,./0.png
GTDCAD031,,gtd,,,,,,,,,,,4,,A1,,,"746",,,./0.png
GTDCAD032,,gtd,,,,,,,,,,,4,,A1,,,"747",,,./0.png
GTDCAD033,,gtd,,,,,,,,,,,4,,A2,,,"748",,,./0.png
GTDCAD043,,gtd,,,,,,,,,,,4,,A2,,,"749",,,./0.png
GTDCAD013,,gtd,,,,,,,,,,,4,,A2,,,"750",,,./0.png
GTDCAD025,,gtd,,,,,,,,,,,4,,A2,,,"751",,,./0.png
CR 459,GEN,tesa,,,627SUCW31742019050700/627SUCW65112020110500,arqueta,Barcelona,Barcelona,,"3834005",B/PUJADES,810021,4,,,,,"752","5",2021/01/01,./0.png
CR 1532,GEN,tesa,,,627SUCW31742019050700/627SUCW87582019100300,arqueta,Barcelona,Barcelona,,,,,3,,,,,"753","5",2021/01/01,./0.png
MAMAD061,A2,gtd,coca,2019/02/11,,arqueta,Madrid,Madrid,,,,,1,,,442772.82907395,4484118.5480618,"762",,,./0.png
MAMAD062,A2,gtd,empalme,2019/02/11,,arqueta,Madrid,Madrid,,,,,1,,,442929.481245655,4483556.3464411,"763",,,./0.png
,,,,,,,,,,,,,,,,,,"770",,,./0.png
POSTE 10,TB800,tesa,aereo,2001/01/01,627SUCW11402017041800,poste,Conil de la Frontera,Cadiz,,"8074151",conil/trafalgar,1162002,3,,,,,"793",,,./0.png
CR37,JP,tesa,ocupacion,2016/04/19,627SUCW66282018022100,arqueta,Marbella,Malaga,,,,,3,,,,,"797",,,./0.png
CR39,gJR,tesa,ocupacion,2016/04/19,627SUCW66102018022100,arqueta,Marbella,Malaga,,,,,3,,,,,"798",,,./0.png
CR171,gBR,tesa,ocupacion,2016/04/19,627SUCW66102018022100,arqueta,Estepona,Malaga,,,,,3,,,,,"799",,,./0.png
POSTE 1809,D,tesa,,,,poste,Malaga,Malaga,,,,,3,,,,,"800",,,./0.png
POSTE 1810,E,tesa,,,,poste,Malaga,Malaga,,,,,3,,,,,"801",,,./0.png
ARQ N1302,D,tesa,,,627SUCW95842019100800,arqueta,Malaga,Malaga,,,,,3,,,,,"802",,,./0.png
ARQ N1303,H,tesa,,,627SUCW95842019100800,arqueta,Malaga,Malaga,,,,,3,,,,,"803",,,./0.png
CR17,gJP,tesa,ocupacion,2019/01/01,627SUCW46922018021400,arqueta,San Roque,Cadiz,,,,,3,,,,,"807",,,./0.png
POSTE10,C,tesa,aereo,2019/01/01,627SUCW47182018021400,poste,San Roque,Cadiz,,,,,3,,,,,"809",,,./0.png
ARQ N972,D,tesa,,,627SUCW95842019100800,arqueta,Malaga,Malaga,,"6199524",,,3,,,,,"816",,,./0.png
ARQ N971,I GEN,tesa,,,627SUCW95842019100800,arqueta,Malaga,Malaga,,"6199526",,,3,,,,,"817",,,./0.png
CR27,gBR,tesa,ocupacion,2019/01/01,627SUCW46922018021400,arqueta,San Roque,Cadiz,,,,,3,,,,,"818",,,./0.png
CR254,GEN,tesa,ocupacion,,,arqueta,Jerez de la Frontera,Cadiz,,,,,4,,,,,"825",,,./0.png
CR253,GEN,tesa,ocupacion,,,arqueta,Jerez de la Frontera,Cadiz,,,,,4,,,,,"826",,,./0.png
CR37,GEN B,tesa,ocupacion,,627SUCW75352018070500,arqueta,San Roque,Cadiz,,,,,3,OliveNet,,,,"846",,,./0.png
CR38,gLR,tesa,ocupacion,,627SUCW75352018070500,arqueta,San Roque,Cadiz,,,,,3,OliveNet,,,,"847",,,./0.png
CR78,gJP,tesa,ocupacion,,627SUCW75352018070500,arqueta,San Roque,Cadiz,,,,,3,OliveNet,,,,"848",,,./0.png
CR145,gLP,tesa,ocupacion,,627SUCW75352018070500,arqueta,San Roque,Cadiz,,,,,3,OliveNet,,,,"849",,,./0.png
VILOI004,A2,gtd,,,,arqueta,Loiu,Vizcaya,,,,,5,,,,,"850",,,./0.png
POSTE 11,D,tesa,aereo,2001/01/01,627SUCW11402017041800,poste,Conil de la Frontera,Cadiz,,"8074024",conil/trafalgar,1162002,3,,,,,"870",,,./0.png
POSTE 9,TB800,tesa,aereo,2001/01/01,627SUCW11402017041800,poste,Conil de la Frontera,Cadiz,,"8074150",conil/trafalgar,1162002,3,,,,,"871",,,./0.png
POSTE46D,C,tesa,aereo,2001/01/01,627SUCW37612017031400,poste,Vejer de la Frontera,Cadiz,,"8065859",vejer de la frontera_1,1162003,3,,,,,"872",,,./0.png
POSTE 2,D,tesa,aereo,2001/01/01,627SUCW11402017041800,poste,Conil de la Frontera,Cadiz,,"8074018",conil/trafalgar,1162002,3,,,,,"874",,,./0.png
CR250,gLR,tesa,ocupacion,2001/01/01,,arqueta,Algeciras,Cadiz,,"7841226",,,4,,,,,"875",,,./0.png
CR251,gBR,tesa,ocupacion,2001/01/01,,arqueta,Algeciras,Cadiz,,"7841227",,,4,,,,,"876",,,./0.png
CR92,gABP,tesa,ocupacion,2001/01/01,,arqueta,Algeciras,Cadiz,,"7840637",,,4,,,,,"877",,,./0.png
VISOP014,A2,gtd,,,,arqueta,Sopelana,Vizcaya,,,,,4,,,,,"878",,,./0.png
VISOP015,A2,gtd,,,,arqueta,Sopelana,Vizcaya,,,,,4,,,,,"879",,,./0.png
VISOP013,A2,gtd,,,,arqueta,Sopelana,Vizcaya,,,,,4,,,,,"880",,,./0.png
ARQ 1619,H,tesa,,,627SUCW22722019102100,arqueta,Sopelana,Vizcaya,,"18496337",,,4,,,,,"881",,,./0.png
POSTE42D,B,tesa,aereo,2001/01/01,627SUCW37612017031400,poste,Vejer de la Frontera,Cadiz,,"8065863",vejer de la frontera_1,1162003,3,,,,,"896",,,./0.png
POSTE43D,C,tesa,aereo,2001/01/01,627SUCW37612017031400,poste,Vejer de la Frontera,Cadiz,,"8065862",vejer de la frontera_1,1162003,3,,,,,"897",,,./0.png
EUMAD016,A2,eunetworks,rompimiento galeria,2019/01/28,,arqueta,Madrid,Madrid,,,,,11,,,443635.799384534,4479967.10946149,"954",,,./0.png
VIBER006,A2,gtd,,2021/05/12,,arqueta,Berango,Vizcaya,,,,,1,,,,,"955",,,./0.png
SEBJS006,A60,gtd,ocupacion,2008/12/16,N/A,arqueta,Bormujos,Sevilla,,,,,1,,,,,"956","5",2021/01/01,./0.png
POSTE 1,D,tesa,ocupacion,,,poste,Getaria,Guipuzcoa,,,zarautz,2013002,4,,,,,"958",,,./0.png
EUMAD041,A2,eunetworks,interconexion dc,2019/02/19,,arqueta,Alcobendas,Madrid,,,,,11,,,445176.422109554,4487661.88656043,"972",,,./0.png
CR5,GEN,tesa,ocupacion,,,arqueta,Elgoibar,Guipuzcoa,,,elgoibar,2064003,4,,,,,"987",,,./0.png
CR11,GEN,tesa,ocupacion,,,arqueta,Elgoibar,Guipuzcoa,,,elgoibar,2064003,4,,,,,"990",,,./0.png
CR13,GEN,tesa,ocupacion,,,arqueta,Elgoibar,Guipuzcoa,,,elgoibar,2064003,4,,,,,"991",,,./0.png
CR147,gBR,tesa,ocupacion,,,arqueta,Elgoibar,Guipuzcoa,,,elgoibar,2064003,4,,,,,"992",,,./0.png
CR 261BIS,GEN,tesa,,2021/04/26,627SUCW22232019102100,arqueta,Bilbao,Vizcaya,,"2681496",,,3,,,,,"993",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10407",,,./0.png
CR 7942,gABP,tesa,canalizacion,,627SUCW31342019011500,arqueta,Madrid,Madrid,,,,,3,,,442149.150601734,4484003.3809726,"1006",,,./0.png
CR 7940,gABP,tesa,canalizacion,,627SUCW31342019011500,arqueta,Madrid,Madrid,,,,,3,,,442210.876771283,4483687.61863395,"1018",,,./0.png
 ARQ 8073170,H,tesa,,2020/05/05,627SUCW96452020052700,arqueta,Conil de la Frontera,Cadiz,,,,,3,,,,,"1035",,,./0.png
BABAR687225,A70_E,gtd,N/A,2010/04/09,N/A,arqueta,Barcelona,Barcelona,,,,,1,,,,,"1042","5",2021/01/01,./0.png
BABAR687226,A120_E,gtd,N/A,2010/04/09,N/A,arqueta,Barcelona,Barcelona,,,,,1,,,,,"1043","5",2021/01/01,./0.png
BABAR687227,A70_E,gtd,N/A,2010/04/09,N/A,arqueta,Barcelona,Barcelona,,,,,1,,,,,"1044","5",2021/01/01,./0.png
VIGET021,A2,gtd,,,,arqueta,Getxo,Vizcaya,,,,,4,,,,,"1055",,,./0.png
VAVAD172,A60,ayuntamiento,,2008/04/22,N/A,arqueta,Valladolid,Valladolid,,,,,1,,,,,"1056",,,./0.png
VAVAD198,A80,ayuntamiento,,2008/04/22,N/A,arqueta,Valladolid,Valladolid,,,,,1,,,,,"1094",,,./0.png
VAVAD197,A80,ayuntamiento,,2008/04/22,N/A,arqueta,Valladolid,Valladolid,,,,,1,,,,,"1151",,,./0.png
MAMAD134,A2,gtd,coca,2019/03/25,,arqueta,Madrid,Madrid,,,,,1,,,442399.434822641,4482332.5447004,"1216",,,./0.png
EMASESA_2,,,,,,,,,,,,,4,,,,,"1280","1",2021/01/01,./0.png
SECAM056,A60,gtd,ocupacion,2015/09/15,N/A,arqueta,Camas,Sevilla,,,,,1,,,,,"2945","5",2021/01/01,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10408",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10409",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10410",,,./0.png
CR85,gBR,tesa,zanja,,627SUCW45232018021300,arqueta,La Linea de la Concepcion,Cadiz,,,,,4,,,,,"672",,,./0.png
CR121,gABP,tesa,ocupacion,,627SUCW45232018021300,arqueta,La Linea de la Concepcion,Cadiz,,"7984860",,,4,,,,,"673",,,./0.png
BABAR687249,A40,semaforos,acerado,2010/04/09,N/A,arqueta,Barcelona,Barcelona,,,,,3,,,,,"1528","5",2021/01/01,./0.png
MAMAD131,A2,gtd,coca,2019/07/02,,arqueta,Madrid,Madrid,,,,,1,,,445165.687127764,4477381.04833635,"1532",,,./0.png
BABAR687301,A80,localret,acerado,2010/04/09,N/A,arqueta,Barcelona,Barcelona,,,,,3,,,,,"1533","5",2021/01/01,./0.png
BABAR550525,A70,otros,,2010/04/09,N/A,arqueta,Barcelona,Barcelona,,,,,3,,,,,"1539","5",2021/01/01,./0.png
EUMAD029,A2,eunetworks,,2019/03/25,,arqueta,Madrid,Madrid,,,,,11,,,441509.263058204,4482708.57716919,"1565",,,./0.png
VAVAD086,A120,jazztel,,2011/11/30,N/A,arqueta,Valladolid,Valladolid,,,,,1,,,,,"1566",,,./0.png
VAVAD141,A80,jazztel,,2011/11/30,N/A,arqueta,Valladolid,Valladolid,,,,,1,,,,,"1567",,,./0.png
VAVAD123,A80,tesa,N/A,2011/11/30,N/A,arqueta,Valladolid,Valladolid,,,,,1,,,,,"1568",,,./0.png
VAVAD140,A80,jazztel,,2011/11/30,N/A,arqueta,Valladolid,Valladolid,,,,,1,,,,,"1569",,,./0.png
VAVAD138,A80,jazztel,,2011/11/30,N/A,arqueta,Valladolid,Valladolid,,,,,1,,,,,"1570",,,./0.png
CR153,GEN A,tesa,ocupacion,,,arqueta,Puerto Real,Cadiz,,,,,4,,,,,"1579",,,./0.png
CR127,GEN A,tesa,ocupacion,,,arqueta,Puerto Real,Cadiz,,,,,4,,,,,"1580",,,./0.png
CR126,GEN A,tesa,ocupacion,,,arqueta,Puerto Real,Cadiz,,,,,4,,,,,"1581",,,./0.png
POSTE 16,D,tesa,aereo,,,poste,Vejer de la Frontera,Cadiz,,,,,4,,,,,"1582",,,./0.png
POSTE 49BIS,D,tesa,aereo,,,poste,Vejer de la Frontera,Cadiz,,,,,4,,,,,"1583",,,./0.png
CR 518,gABPF,tesa,,,,arqueta,Jerez de la Frontera,Cadiz,,,,,4,,,,,"1632",,,./0.png
CR 519,gABPF,tesa,,,,arqueta,Jerez de la Frontera,Cadiz,,,,,4,,,,,"1633",,,./0.png
ARQ8078318,D,tesa,,,,arqueta,Jerez de la Frontera,Cadiz,,,,,4,,,,,"1636",,,./0.png
ARQ8078454,D,tesa,,,,arqueta,Jerez de la Frontera,Cadiz,,,,,4,,,,,"1637",,,./0.png
ARQ8078317,D,tesa,,,,arqueta,Jerez de la Frontera,Cadiz,,,,,4,,,,,"1638",,,./0.png
ARQ2,D,tesa,ocupacion,,,arqueta,Jerez de la Frontera,Cadiz,,,,,4,,,,,"1685",,,./0.png
ARQ5,D,tesa,ocupacion,,,arqueta,Jerez de la Frontera,Cadiz,,,,,4,,,,,"1686",,,./0.png
ARQ4,D,tesa,ocupacion,,,arqueta,Jerez de la Frontera,Cadiz,,,,,4,,,,,"1687",,,./0.png
CR80,GEN,tesa,ocupacion,,,arqueta,Jerez de la Frontera,Cadiz,,,,,4,,,,,"1688",,,./0.png
CR284,GEN,tesa,ocupacion,,627SUCW88472018011700,arqueta,San Sebastian,Guipuzcoa,,,s.s. gros,2010011,4,,,,,"1739",,,./0.png
CR154,GEN,tesa,ocupacion,,627SUCW88472018011700,arqueta,San Sebastian,Guipuzcoa,,,s.s. gros,2010011,4,,,,,"1740",,,./0.png
CR145,GEN A,tesa,ocupacion,,,arqueta,Puerto Real,Cadiz,,,,,4,,,,,"1741",,,./0.png
CR27,GEN A,tesa,ocupacion,,,arqueta,El Puerto de Santa Maria,Cadiz,,,,,4,,,,,"1742",,,./0.png
CR270,gABP,tesa,ocupacion,,,arqueta,El Puerto de Santa Maria,Cadiz,,,,,4,,,,,"1743",,,./0.png
CR15,gABP,tesa,ocupacion,,,arqueta,El Puerto de Santa Maria,Cadiz,,,,,4,,,,,"1744",,,./0.png
CR272,GEN NN,tesa,ocupacion,,,arqueta,El Puerto de Santa Maria,Cadiz,,,,,4,,,,,"1745",,,./0.png
CR271,gJP,tesa,ocupacion,,,arqueta,El Puerto de Santa Maria,Cadiz,,,,,4,,,,,"1746",,,./0.png
CR41,GEN A,tesa,ocupacion,,,arqueta,El Puerto de Santa Maria,Cadiz,,,,,4,,,,,"1747",,,./0.png
CR39,GEN A,tesa,ocupacion,,,arqueta,El Puerto de Santa Maria,Cadiz,,,,,4,,,,,"1748",,,./0.png
CR287,gABP,tesa,ocupacion,,,arqueta,El Puerto de Santa Maria,Cadiz,,,,,4,,,,,"1753",,,./0.png
CR286,gABP,tesa,ocupacion,,,arqueta,El Puerto de Santa Maria,Cadiz,,,,,4,,,,,"1754",,,./0.png
POSTE6,D,tesa,aereo,2001/01/01,627SUCW51222017032100,poste,Vejer de la Frontera,Cadiz,,"8065564",vejer de la frontera_5,1162003,3,,,,,"1755",,,./0.png
POSTE30,D,tesa,aereo,2001/01/01,627SUCW51602017032100,poste,Vejer de la Frontera,Cadiz,,"8065615",vejer de la frontera_5,1162003,3,,,,,"1756",,,./0.png
POSTE31,D,tesa,aereo,2001/01/01,627SUCW51602017032100,poste,Vejer de la Frontera,Cadiz,,"8065616",vejer de la frontera_5,1162003,3,,,,,"1757",,,./0.png
CR33,GEN A,tesa,ocupacion,,,arqueta,El Puerto de Santa Maria,Cadiz,,,,,4,,,,,"1763",,,./0.png
CR109,gTR,tesa,ocupacion,,,arqueta,Puerto Real,Cadiz,,,,,4,,,,,"1788",,,./0.png
CR73,gBRF,tesa,ocupacion,,,arqueta,Puerto Real,Cadiz,,,,,4,,,,,"1791",,,./0.png
CR27,GEN A,tesa,ocupacion,,,arqueta,Puerto Real,Cadiz,,,,,4,,,,,"1792",,,./0.png
POSTE49,D,tesa,aereo,2001/01/01,627SUCW51602017032100,poste,Vejer de la Frontera,Cadiz,,"8065790",vejer de la frontera_5,1162003,3,,,,,"1793",,,./0.png
POSTE50,D,tesa,aereo,2001/01/01,627SUCW51602017032100,poste,Vejer de la Frontera,Cadiz,,"8065791",vejer de la frontera_5,1162003,3,,,,,"1794",,,./0.png
POSTE57,C,tesa,aereo,2001/01/01,627SUCW51752017032100,poste,Vejer de la Frontera,Cadiz,,"8065797",vejer de la frontera_5,1162003,3,,,,,"1795",,,./0.png
POSTE58,D,tesa,aereo,2001/01/01,627SUCW51752017032100,poste,Vejer de la Frontera,Cadiz,,"8065798",vejer de la frontera_5,1162003,3,,,,,"1796",,,./0.png
POSTE63,D,tesa,aereo,2001/01/01,627SUCW51752017032100,poste,Vejer de la Frontera,Cadiz,,"8065807",vejer de la frontera_5,1162003,3,,,,,"1797",,,./0.png
POSTE62,D,tesa,aereo,2001/01/01,627SUCW51752017032100,poste,Vejer de la Frontera,Cadiz,,"8065802",vejer de la frontera_5,1162003,3,,,,,"1798",,,./0.png
BACRRAFMOC84A,A70,gtd,,2010/04/09,N/A,arqueta,Barcelona,Barcelona,,,,,1,,,,,"1526","5",2021/01/01,./0.png
BABAR829248,A60,gtd,acerado,2010/04/09,N/A,arqueta,Barcelona,Barcelona,,,,,1,,,,,"1527",,,./0.png
BABAR829247,A80,gtd,acerado,2010/04/09,N/A,arqueta,Barcelona,Barcelona,,,,,1,,,,,"1529","5",2021/01/01,./0.png
BABAR829246,A80,gtd,acerado,2010/04/09,N/A,arqueta,Barcelona,Barcelona,,,,,1,,,,,"1530","5",2021/01/01,./0.png
BABAR829245,A60,gtd,acerado,2010/04/09,N/A,arqueta,Barcelona,Barcelona,,,,,1,,,,,"1531","5",2021/01/01,./0.png
687235-5,A140,gtd,,2010/04/09,N/A,arqueta,Barcelona,Barcelona,,,,,1,,,,,"1534","5",2021/01/01,./0.png
CR60,gBR,tesa,ocupacion,,,arqueta,Puerto Real,Cadiz,,,,,4,,,,,"1894",,,./0.png
"5541900",H,tesa,ocupacion,2014/03/20,627SUCW98512014040900,arqueta,Castilleja de la Cuesta,Sevilla,,,,,3,,,,,"1890","3",2021/01/01,./0.png
CR222,gABP,tesa,ocupacion,,,arqueta,Puerto Real,Cadiz,,,,,4,,,,,"1895",,,./0.png
CR236,gBR,tesa,ocupacion,,,arqueta,Puerto Real,Cadiz,,,,,4,,,,,"1896",,,./0.png
CR235,gBR,tesa,ocupacion,,,arqueta,Puerto Real,Cadiz,,,,,4,,,,,"1897",,,./0.png
POSTE 23,PM,tesa,aereo,2016/02/12,627SUCW69212015102800,poste,Mairena del Aljarafe,Sevilla,,,,,3,,,,,"1898","5",2021/01/01,./0.png
D7605bis,D,tesa,,,"627SUCW10442016090600
",arqueta,El Prat de Llobregat,Barcelona,,,,,3,,,,,"1944",,,./0.png
BABAR829410,ARQ_O_E,gtd,N/A,2010/04/09,N/A,arqueta,Barcelona,Barcelona,,,,,1,,,,,"1365","5",2021/01/01,./0.png
BABAR829411,ARQ_O_E,gtd,N/A,2010/04/09,N/A,arqueta,Barcelona,Barcelona,,,,,1,,,,,"1366","5",2021/01/01,./0.png
BABAR829412,ARQ_O_E,gtd,N/A,2010/04/09,N/A,arqueta,Barcelona,Barcelona,,,,,1,,,,,"1367","5",2021/01/01,./0.png
BABAR829413,ARQ_O_E,gtd,N/A,2010/04/09,N/A,arqueta,Barcelona,Barcelona,,,,,1,,,,,"1368","5",2021/01/01,./0.png
BABAR829414,ARQ_O_E,gtd,N/A,2010/04/09,N/A,arqueta,Barcelona,Barcelona,,,,,1,,,,,"1369","5",2021/01/01,./0.png
CR63,GEN A,tesa,ocupacion,,,arqueta,Puerto Real,Cadiz,,,,,4,,,,,"1999",,,./0.png
"7886235",D,tesa,ocupacion,,,arqueta,Puerto Real,Cadiz,,,,,4,,,,,"2000",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10393",,,./0.png
SESEV2016,A60,gtd,ocupacion,2012/06/21,N/A,arqueta,Sevilla,Sevilla,,,,,1,,,,,"1893","3",2021/01/01,./0.png
SETOM009,A60,gtd,ocupacion,2012/06/21,N/A,arqueta,Tomares,Sevilla,,,,,1,,,,,"1912","3",2021/01/01,./0.png
SETOM010,A60,gtd,ocupacion,2012/06/21,N/A,arqueta,Tomares,Sevilla,,,,,1,,,,,"1913","3",2021/01/01,./0.png
SETOM011,A60,gtd,ocupacion,2012/06/21,N/A,arqueta,Tomares,Sevilla,,,,,1,,,,,"1914","3",2021/01/01,./0.png
SETOM031,A60,gtd,ocupacion,2012/06/21,N/A,arqueta,Tomares,Sevilla,,,,,1,,,,,"2027","3",2021/01/01,./0.png
SETOM035,A60,gtd,ocupacion,2012/06/21,N/A,arqueta,Tomares,Sevilla,,,,,1,,,,,"2028","3",2021/01/01,./0.png
SECAM017,A60,gtd,ocupacion,2012/06/21,N/A,arqueta,Camas,Sevilla,,,,,1,,,,,"2029","3",2021/01/01,./0.png
SECAM004,A60,gtd,ocupacion,2012/06/21,N/A,arqueta,Camas,Sevilla,,,,,1,,,,,"2030","3",2021/01/01,./0.png
SECAM019,A40,gtd,ocupacion,2012/06/21,N/A,arqueta,Camas,Sevilla,,,,,1,,,,,"2031","3",2021/01/01,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10411",,,./0.png
SEBJS039,A60,gtd,ocupacion,2008/12/16,N/A,arqueta,Bormujos,Sevilla,,,,,1,,,,,"2088","3",2021/01/01,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10412",,,./0.png
CR25,JP,tesa,ocupacion,2016/04/19,627SUCW22222016021700,arqueta,Fuengirola,Malaga,,,,,3,,,,,"189",,,./0.png
CR9,gABP,tesa,ocupacion,2016/04/19,627SUCW02632016020800,arqueta,Mijas,Malaga,,,,,3,,,,,"248",,,./0.png
ARQ D,D,tesa,,2001/01/01,627SUCW36712016060800,arqueta,Barcelona,Barcelona,,"4163315",CT Bonanova,810007,3,,,,,"254","5",2021/01/01,./0.png
"CR 4506
","CR GEN 4506
",tesa,,2001/01/01,627SUCW36712016060800,arqueta,Barcelona,Barcelona,,"4162914",CT BONANOVA,810007,3,,,,,"446","5",2021/01/01,./0.png
ARQS/N,ARQ D S/N,tesa,,2001/01/01,627SUCW36712016060800,arqueta,Barcelona,Barcelona,,"4163671",CT BONANOVA,810007,3,,,,,"470","5",2021/01/01,./0.png
ARQ S/N,DF,tesa,,2001/01/01,627SUCW36712016060800,arqueta,Barcelona,Barcelona,,"4163621",CT BONANOVA,810007,3,,,,,"471","5",2021/01/01,./0.png
CR 7735,gBR,tesa,,2001/01/01,627SUCW36712016060800,arqueta,Barcelona,Barcelona,,"4162867",CT BONANOVA,810007,3,,,,,"507","5",2021/01/01,./0.png
CR22,A,tesa,ocupacion,2016/04/19,N/A,arqueta,Marbella,Malaga,,,,,3,,,,,"2414",,,./0.png
CR 5750,gABP ,tesa,,2001/01/01,627SUCW36802016060800,arqueta,Barcelona,Barcelona,,"4162877",CT TOR. COLLSEROLA,810057,3,,,,,"289","5",2021/01/01,./0.png
CR 5748,gABP,tesa,,2001/01/01,627SUCW36802016060800,arqueta,Barcelona,Barcelona,,"4159740",CT TOR. COLLSEROLA,810057,3,,,,,"290","5",2021/01/01,./0.png
"5533071",D,tesa,ocupacion,2015/09/15,627SUCW72442015021700,arqueta,Valencina de la Concepción,Sevilla,,,,,3,,,,,"2465","5",2021/01/01,./0.png
"5533072",D,tesa,ocupacion,2015/09/15,627SUCW72442015021700,arqueta,Valencina de la Concepción,Sevilla,,,,,3,,,,,"2466","5",2021/01/01,./0.png
CR93,gABP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"2518",,,./0.png
CR 9991,GEN,tesa,,,,arqueta,Barcelona,Barcelona,,,,,3,,,,,"768","5",2021/01/01,./0.png
CR 6762,gABP,tesa,canalizacion,,627SUCW52512019012800,arqueta,Madrid,Madrid,,"2407318",,,3,,,449348.847967815,4478064.46015186,"1053",,,./0.png
CR 9997,gBRF,tesa,canalizacion,,627SUCW52552019012800,arqueta,Madrid,Madrid,,"2444569",,,3,,,450405.601949513,4477822.27948562,"1054",,,./0.png
CR 6557,gABP,tesa,canalizacion,,627SUCW52512019012800,arqueta,Madrid,Madrid,,"2407415",,,3,,,449746.42421815,4478042.87230116,"1203",,,./0.png
CR 4705,GEN,tesa,canalizacion,,627SUCW52512019012800,arqueta,Madrid,Madrid,,"2407417",,,3,,,449518.852292054,4478059.06318918,"1204",,,./0.png
EMASESA_3,,,,,,,,,,,,,4,,,,,"1303","1",2021/01/01,./0.png
EMASESA_2,,,,,,,,,,,,,4,,,,,"1308","1",2021/01/01,./0.png
EMASESA_2,A40,EMASESA,,2001/01/01,,arqueta,Dos Hermanas,Sevilla,,,,,4,,,,,"1500","1",2021/01/01,./0.png
EMASESA_3,,,,,,,,,,,,,4,,,,,"1550","1",2021/01/01,./0.png
EMASESA_3,A40,emasesa,,2001/01/01,,arqueta,Dos Hermanas,Sevilla,,,,,4,,,,,"1551","1",2021/01/01,./0.png
EMASESA_04,A40,emasesa,,2001/01/01,,arqueta,Dos Hermanas,Sevilla,,,,,4,,,,,"1552","1",2021/01/01,./0.png
EMASESA_05,A40,emasesa,,2001/01/01,,arqueta,Dos Hermanas,Sevilla,,,,,4,,,,,"1553","1",2021/01/01,./0.png
EMASESA_06,A40,emasesa,,2001/01/01,,arqueta,Dos Hermanas,Sevilla,,,,,4,,,,,"1554","1",2021/01/01,./0.png
